Sort Code,Site ID,Sample replicate,Lab Code,DPN,qPCR Run,Well,Amplifiable DNA,Score,Frequency,qPCR Run,Well,ONKI,Adjusted Ct  (N/A=50),Transformed Ct (50.001-Ct),Score,Frequency,Mean Transformed Ct,Transformed Ct StDev,Spacer,Assay Plate Run Controls,,,,,,,,,,,,,,,,,,
131,"65 Fish, Tank 21",1,65.21.1,,,,,,,072518JMR3H,E06,31.62,31.62,18.38,1,,,,86,,,,,,,,,,,,,,,,,,,
131,"65 Fish, Tank 21",1,65.21.1,,,,,,,072518JMR3H,F06,31.72,31.72,18.28,1,,,,86,,,,,,,,,,,,,,,,,,,
131,"65 Fish, Tank 21",1,65.21.1,,,,,,,072518JMR3H,G06,31.79,31.79,18.21,1,,,,86,,,,,,,,,,,,,,,,,,,
131,"65 Fish, Tank 21",1,65.21.1,,,,,,,072518JMR3H,H06,32,32,18.00,1,,,,86,,,,,,,,,,,,,,,,,,,
132,"65 Fish, Tank 21",2,65.21.2,80,072418JMR2G,E10,17.68,1, 4/4,072518JMR3G,A10,31.88,31.88,18.12,1,8/8,18.01,0.17,80,,,,,,,,,,,,,,,,,,,
132,"65 Fish, Tank 21",2,65.21.2,,072418JMR2G,F10,17.92,1,,072518JMR3G,B10,31.87,31.87,18.13,1,,,,80,,,,,,,,,,,,,,,,,,,
132,"65 Fish, Tank 21",2,65.21.2,,072418JMR2G,G10,17.84,1,,072518JMR3G,C10,31.75,31.75,18.25,1,,,,80,,,,,,,,,,,,,,,,,,,
132,"65 Fish, Tank 21",2,65.21.2,,072418JMR2G,H10,18.46,1,,072518JMR3G,D10,31.9,31.9,18.10,1,,,,80,,,,,,,,,,,,,,,,,,,
132,"65 Fish, Tank 21",2,65.21.2,,,,,,,072518JMR3G,E10,32.28,32.28,17.72,1,,,,80,,,,,,,,,,,,,,,,,,,
132,"65 Fish, Tank 21",2,65.21.2,,,,,,,072518JMR3G,F10,32.01,32.01,17.99,1,,,,80,,,,,,,,,,,,,,,,,,,
132,"65 Fish, Tank 21",2,65.21.2,,,,,,,072518JMR3G,G10,32.03,32.03,17.97,1,,,,80,,,,,,,,,,,,,,,,,,,
132,"65 Fish, Tank 21",2,65.21.2,,,,,,,072518JMR3G,H10,32.22,32.22,17.78,1,,,,80,,,,,,,,,,,,,,,,,,,
133,"65 Fish, Tank 21",3,65.21.3,96,072418JMR3F,E06,17.01,1, 4/4,072518JMR4F,A06,31.27,31.27,18.73,1,8/8,18.91,0.25,96,,,,,,,,,,,,,,,,,,,
133,"65 Fish, Tank 21",3,65.21.3,,072418JMR3F,F06,16.88,1,,072518JMR4F,B06,30.56,30.56,19.44,1,,,,96,,,,,,,,,,,,,,,,,,,
133,"65 Fish, Tank 21",3,65.21.3,,072418JMR3F,G06,17.19,1,,072518JMR4F,C06,30.99,30.99,19.01,1,,,,96,,,,,,,,,,,,,,,,,,,
133,"65 Fish, Tank 21",3,65.21.3,,072418JMR3F,H06,17.44,1,,072518JMR4F,D06,31.08,31.08,18.92,1,,,,96,,,,,,,,,,,,,,,,,,,
133,"65 Fish, Tank 21",3,65.21.3,,,,,,,072518JMR4F,E06,31,31,19.00,1,,,,96,,,,,,,,,,,,,,,,,,,
133,"65 Fish, Tank 21",3,65.21.3,,,,,,,072518JMR4F,F06,31.25,31.25,18.75,1,,,,96,,,,,,,,,,,,,,,,,,,
133,"65 Fish, Tank 21",3,65.21.3,,,,,,,072518JMR4F,G06,31.07,31.07,18.93,1,,,,96,,,,,,,,,,,,,,,,,,,
133,"65 Fish, Tank 21",3,65.21.3,,,,,,,072518JMR4F,H06,31.48,31.48,18.52,1,,,,96,,,,,,,,,,,,,,,,,,,
134,"65 Fish, Tank 21",4,65.21.4,95,072418JMR3F,E05,16.13,1, 4/4,072518JMR4F,A05,29.43,29.43,20.57,1,8/8,20.35,0.28,95,,,,,,,,,,,,,,,,,,,
134,"65 Fish, Tank 21",4,65.21.4,,072418JMR3F,F05,16.33,1,,072518JMR4F,B05,29.6,29.6,20.40,1,,,,95,,,,,,,,,,,,,,,,,,,
134,"65 Fish, Tank 21",4,65.21.4,,072418JMR3F,G05,16.65,1,,072518JMR4F,C05,29.37,29.37,20.63,1,,,,95,,,,,,,,,,,,,,,,,,,
134,"65 Fish, Tank 21",4,65.21.4,,072418JMR3F,H05,16.82,1,,072518JMR4F,D05,30.02,30.02,19.98,1,,,,95,,,,,,,,,,,,,,,,,,,
134,"65 Fish, Tank 21",4,65.21.4,,,,,,,072518JMR4F,E05,29.35,29.35,20.65,1,,,,95,,,,,,,,,,,,,,,,,,,
134,"65 Fish, Tank 21",4,65.21.4,,,,,,,072518JMR4F,F05,29.48,29.48,20.52,1,,,,95,,,,,,,,,,,,,,,,,,,
134,"65 Fish, Tank 21",4,65.21.4,,,,,,,072518JMR4F,G05,30.04,30.04,19.96,1,,,,95,,,,,,,,,,,,,,,,,,,
134,"65 Fish, Tank 21",4,65.21.4,,,,,,,072518JMR4F,H05,29.92,29.92,20.08,1,,,,95,,,,,,,,,,,,,,,,,,,
135,"65 Fish, Tank 21",5,65.21.5,135,072418JMR4F,E05,16.35,1, 4/4,072618JMR1G,A05,30.52,30.52,19.48,1,8/8,19.55,0.28,135,,,,,,,,,,,,,,,,,,,
135,"65 Fish, Tank 21",5,65.21.5,,072418JMR4F,F05,16.41,1,,072618JMR1G,B05,30.45,30.45,19.55,1,,,,135,,,,,,,,,,,,,,,,,,,
135,"65 Fish, Tank 21",5,65.21.5,,072418JMR4F,G05,16.6,1,,072618JMR1G,C05,30.14,30.14,19.86,1,,,,135,,,,,,,,,,,,,,,,,,,
135,"65 Fish, Tank 21",5,65.21.5,,072418JMR4F,H05,17.06,1,,072618JMR1G,D05,30.71,30.71,19.29,1,,,,135,,,,,,,,,,,,,,,,,,,
135,"65 Fish, Tank 21",5,65.21.5,,,,,,,072618JMR1G,E05,30.17,30.17,19.83,1,,,,135,,,,,,,,,,,,,,,,,,,
135,"65 Fish, Tank 21",5,65.21.5,,,,,,,072618JMR1G,F05,30.32,30.32,19.68,1,,,,135,,,,,,,,,,,,,,,,,,,
135,"65 Fish, Tank 21",5,65.21.5,,,,,,,072618JMR1G,G05,30.28,30.28,19.72,1,,,,135,,,,,,,,,,,,,,,,,,,
135,"65 Fish, Tank 21",5,65.21.5,,,,,,,072618JMR1G,H05,31.01,31.01,18.99,1,,,,135,,,,,,,,,,,,,,,,,,,
136,"65 Fish, Tank 24",1,65.24.1,18,072418JMR1F,E08,16.32,1, 4/4,072518JMR1G,A08,29.17,29.17,20.83,1,8/8,20.80,0.21,18,,,,,,,,,,,,,,,,,,,
136,"65 Fish, Tank 24",1,65.24.1,,072418JMR1F,F08,16.42,1,,072518JMR1G,B08,29.2,29.2,20.80,1,,,,18,,,,,,,,,,,,,,,,,,,
136,"65 Fish, Tank 24",1,65.24.1,,072418JMR1F,G08,16.76,1,,072518JMR1G,C08,29.2,29.2,20.80,1,,,,18,,,,,,,,,,,,,,,,,,,
136,"65 Fish, Tank 24",1,65.24.1,,072418JMR1F,H08,17.17,1,,072518JMR1G,D08,28.93,28.93,21.07,1,,,,18,,,,,,,,,,,,,,,,,,,
136,"65 Fish, Tank 24",1,65.24.1,,,,,,,072518JMR1G,E08,29.19,29.19,20.81,1,,,,18,,,,,,,,,,,,,,,,,,,
136,"65 Fish, Tank 24",1,65.24.1,,,,,,,072518JMR1G,F08,29.05,29.05,20.95,1,,,,18,,,,,,,,,,,,,,,,,,,
136,"65 Fish, Tank 24",1,65.24.1,,,,,,,072518JMR1G,G08,29.19,29.19,20.81,1,,,,18,,,,,,,,,,,,,,,,,,,
136,"65 Fish, Tank 24",1,65.24.1,,,,,,,072518JMR1G,H08,29.7,29.7,20.30,1,,,,18,,,,,,,,,,,,,,,,,,,
137,"65 Fish, Tank 24",2,65.24.2,5,072418JMR1F,A05,16.2,1, 4/4,072518JMR1F,A05,29.54,29.54,20.46,1,8/8,20.63,0.23,5,,,,,,,,,,,,,,,,,,,
137,"65 Fish, Tank 24",2,65.24.2,,072418JMR1F,B05,16.47,1,,072518JMR1F,B05,29.36,29.36,20.64,1,,,,5,,,,,,,,,,,,,,,,,,,
137,"65 Fish, Tank 24",2,65.24.2,,072418JMR1F,C05,16.2,1,,072518JMR1F,C05,29.18,29.18,20.82,1,,,,5,,,,,,,,,,,,,,,,,,,
137,"65 Fish, Tank 24",2,65.24.2,,072418JMR1F,D05,16.18,1,,072518JMR1F,D05,29.27,29.27,20.73,1,,,,5,,,,,,,,,,,,,,,,,,,
137,"65 Fish, Tank 24",2,65.24.2,,,,,,,072518JMR1F,E05,29.16,29.16,20.84,1,,,,5,,,,,,,,,,,,,,,,,,,
137,"65 Fish, Tank 24",2,65.24.2,,,,,,,072518JMR1F,F05,29.23,29.23,20.77,1,,,,5,,,,,,,,,,,,,,,,,,,
137,"65 Fish, Tank 24",2,65.24.2,,,,,,,072518JMR1F,G05,29.32,29.32,20.68,1,,,,5,,,,,,,,,,,,,,,,,,,
137,"65 Fish, Tank 24",2,65.24.2,,,,,,,072518JMR1F,H05,29.89,29.89,20.11,1,,,,5,,,,,,,,,,,,,,,,,,,
138,"65 Fish, Tank 24",3,65.24.3,60,072418JMR2F,E10,16.36,1, 4/4,072518JMR2H,A10,28.63,28.63,21.37,1,8/8,21.46,0.14,60,,,,,,,,,,,,,,,,,,,
138,"65 Fish, Tank 24",3,65.24.3,,072418JMR2F,F10,16.38,1,,072518JMR2H,B10,28.45,28.45,21.55,1,,,,60,,,,,,,,,,,,,,,,,,,
138,"65 Fish, Tank 24",3,65.24.3,,072418JMR2F,G10,16.61,1,,072518JMR2H,C10,28.36,28.36,21.64,1,,,,60,,,,,,,,,,,,,,,,,,,
138,"65 Fish, Tank 24",3,65.24.3,,072418JMR2F,H10,16.5,1,,072518JMR2H,D10,28.5,28.5,21.50,1,,,,60,,,,,,,,,,,,,,,,,,,
138,"65 Fish, Tank 24",3,65.24.3,,,,,,,072518JMR2H,E10,28.59,28.59,21.41,1,,,,60,,,,,,,,,,,,,,,,,,,
138,"65 Fish, Tank 24",3,65.24.3,,,,,,,072518JMR2H,F10,28.34,28.34,21.66,1,,,,60,,,,,,,,,,,,,,,,,,,
138,"65 Fish, Tank 24",3,65.24.3,,,,,,,072518JMR2H,G10,28.64,28.64,21.36,1,,,,60,,,,,,,,,,,,,,,,,,,
138,"65 Fish, Tank 24",3,65.24.3,,,,,,,072518JMR2H,H10,28.78,28.78,21.22,1,,,,60,,,,,,,,,,,,,,,,,,,
139,"65 Fish, Tank 24",4,65.24.4,153,072418JMR4G,E03,16.61,1, 4/4,072618JMR2F,A03,30.57,30.57,19.43,1,8/8,19.59,0.09,153,,,,,,,,,,,,,,,,,,,
139,"65 Fish, Tank 24",4,65.24.4,,072418JMR4G,F03,16.94,1,,072618JMR2F,B03,30.38,30.38,19.62,1,,,,153,,,,,,,,,,,,,,,,,,,
139,"65 Fish, Tank 24",4,65.24.4,,072418JMR4G,G03,16.8,1,,072618JMR2F,C03,30.37,30.37,19.63,1,,,,153,,,,,,,,,,,,,,,,,,,
139,"65 Fish, Tank 24",4,65.24.4,,072418JMR4G,H03,17.13,1,,072618JMR2F,D03,30.41,30.41,19.59,1,,,,153,,,,,,,,,,,,,,,,,,,
139,"65 Fish, Tank 24",4,65.24.4,,,,,,,072618JMR2F,E03,30.32,30.32,19.68,1,,,,153,,,,,,,,,,,,,,,,,,,
139,"65 Fish, Tank 24",4,65.24.4,,,,,,,072618JMR2F,F03,30.32,30.32,19.68,1,,,,153,,,,,,,,,,,,,,,,,,,
139,"65 Fish, Tank 24",4,65.24.4,,,,,,,072618JMR2F,G03,30.4,30.4,19.60,1,,,,153,,,,,,,,,,,,,,,,,,,
139,"65 Fish, Tank 24",4,65.24.4,,,,,,,072618JMR2F,H03,30.53,30.53,19.47,1,,,,153,,,,,,,,,,,,,,,,,,,
140,"65 Fish, Tank 24",5,65.24.5,156,072418JMR4G,E06,16.3,1, 4/4,072618JMR2F,A06,29.11,29.11,20.89,1,8/8,20.91,0.23,156,,,,,,,,,,,,,,,,,,,
140,"65 Fish, Tank 24",5,65.24.5,,072418JMR4G,F06,16.35,1,,072618JMR2F,B06,29.15,29.15,20.85,1,,,,156,,,,,,,,,,,,,,,,,,,
140,"65 Fish, Tank 24",5,65.24.5,,072418JMR4G,G06,16.44,1,,072618JMR2F,C06,28.85,28.85,21.15,1,,,,156,,,,,,,,,,,,,,,,,,,
140,"65 Fish, Tank 24",5,65.24.5,,072418JMR4G,H06,16.81,1,,072618JMR2F,D06,28.93,28.93,21.07,1,,,,156,,,,,,,,,,,,,,,,,,,
140,"65 Fish, Tank 24",5,65.24.5,,,,,,,072618JMR2F,E06,28.76,28.76,21.24,1,,,,156,,,,,,,,,,,,,,,,,,,
140,"65 Fish, Tank 24",5,65.24.5,,,,,,,072618JMR2F,F06,29.11,29.11,20.89,1,,,,156,,,,,,,,,,,,,,,,,,,
140,"65 Fish, Tank 24",5,65.24.5,,,,,,,072618JMR2F,G06,29.33,29.33,20.67,1,,,,156,,,,,,,,,,,,,,,,,,,
140,"65 Fish, Tank 24",5,65.24.5,,,,,,,072618JMR2F,H06,29.51,29.51,20.49,1,,,,156,,,,,,,,,,,,,,,,,,,
141,"0 Fish, Tank 1",1,0.01.0.1,144,072418JMR4G,A04,17.29,1, 4/4,072618JMR1H,A04,N/A,50,0.00,0,0/8,0.00,N/A,144,,,,,,,,,,,,,,,,,,,
141,"0 Fish, Tank 1",1,0.01.0.1,,072418JMR4G,B04,17.16,1,,072618JMR1H,B04,N/A,50,0.00,0,,,,144,,,,,,,,,,,,,,,,,,,
141,"0 Fish, Tank 1",1,0.01.0.1,,072418JMR4G,C04,16.68,1,,072618JMR1H,C04,N/A,50,0.00,0,,,,144,,,,,,,,,,,,,,,,,,,
141,"0 Fish, Tank 1",1,0.01.0.1,,072418JMR4G,D04,17.37,1,,072618JMR1H,D04,N/A,50,0.00,0,,,,144,,,,,,,,,,,,,,,,,,,
141,"0 Fish, Tank 1",1,0.01.0.1,,,,,,,072618JMR1H,E04,N/A,50,0.00,0,,,,144,,,,,,,,,,,,,,,,,,,
141,"0 Fish, Tank 1",1,0.01.0.1,,,,,,,072618JMR1H,F04,N/A,50,0.00,0,,,,144,,,,,,,,,,,,,,,,,,,
141,"0 Fish, Tank 1",1,0.01.0.1,,,,,,,072618JMR1H,G04,N/A,50,0.00,0,,,,144,,,,,,,,,,,,,,,,,,,
141,"0 Fish, Tank 1",1,0.01.0.1,,,,,,,072618JMR1H,H04,N/A,50,0.00,0,,,,144,,,,,,,,,,,,,,,,,,,
142,"0 Fish, Tank 1",2,0.01.0.2,129,072418JMR4F,A09,16.42,1, 4/4,072618JMR1F,A09,N/A,50,0.00,0,0/8,0.00,N/A,129,,,,,,,,,,,,,,,,,,,
142,"0 Fish, Tank 1",2,0.01.0.2,,072418JMR4F,B09,16.24,1,,072618JMR1F,B09,N/A,50,0.00,0,,,,129,,,,,,,,,,,,,,,,,,,
142,"0 Fish, Tank 1",2,0.01.0.2,,072418JMR4F,C09,16.4,1,,072618JMR1F,C09,N/A,50,0.00,0,,,,129,,,,,,,,,,,,,,,,,,,
142,"0 Fish, Tank 1",2,0.01.0.2,,072418JMR4F,D09,16.13,1,,072618JMR1F,D09,N/A,50,0.00,0,,,,129,,,,,,,,,,,,,,,,,,,
142,"0 Fish, Tank 1",2,0.01.0.2,,,,,,,072618JMR1F,E09,N/A,50,0.00,0,,,,129,,,,,,,,,,,,,,,,,,,
142,"0 Fish, Tank 1",2,0.01.0.2,,,,,,,072618JMR1F,F09,N/A,50,0.00,0,,,,129,,,,,,,,,,,,,,,,,,,
142,"0 Fish, Tank 1",2,0.01.0.2,,,,,,,072618JMR1F,G09,N/A,50,0.00,0,,,,129,,,,,,,,,,,,,,,,,,,
142,"0 Fish, Tank 1",2,0.01.0.2,,,,,,,072618JMR1F,H09,N/A,50,0.00,0,,,,129,,,,,,,,,,,,,,,,,,,
143,"0 Fish, Tank 1",3,0.01.0.3,132,072418JMR4F,E02,18.33,1, 4/4,072618JMR1G,A02,N/A,50,0.00,0,1/8,1.40,0.00,132,,,,,,,,,,,,,,,,,,,
143,"0 Fish, Tank 1",3,0.01.0.3,,072418JMR4F,F02,17.65,1,,072618JMR1G,B02,38.8,38.8,11.20,1,,,,132,,,,,,,,,,,,,,,,,,,
143,"0 Fish, Tank 1",3,0.01.0.3,,072418JMR4F,G02,17.7,1,,072618JMR1G,C02,N/A,50,0.00,0,,,,132,,,,,,,,,,,,,,,,,,,
143,"0 Fish, Tank 1",3,0.01.0.3,,072418JMR4F,H02,17.85,1,,072618JMR1G,D02,N/A,50,0.00,0,,,,132,,,,,,,,,,,,,,,,,,,
143,"0 Fish, Tank 1",3,0.01.0.3,,,,,,,072618JMR1G,E02,N/A,50,0.00,0,,,,132,,,,,,,,,,,,,,,,,,,
143,"0 Fish, Tank 1",3,0.01.0.3,,,,,,,072618JMR1G,F02,N/A,50,0.00,0,,,,132,,,,,,,,,,,,,,,,,,,
143,"0 Fish, Tank 1",3,0.01.0.3,,,,,,,072618JMR1G,G02,N/A,50,0.00,0,,,,132,,,,,,,,,,,,,,,,,,,
143,"0 Fish, Tank 1",3,0.01.0.3,,,,,,,072618JMR1G,H02,N/A,50,0.00,0,,,,132,,,,,,,,,,,,,,,,,,,
144,"0 Fish, Tank 1",1,0.02.0.1,53,072418JMR2F,E03,16.05,1, 4/4,072518JMR2H,A03,N/A,50,0.00,0,2/8,3.47,0.14,53,,,,,,,,,,,,,,,,,,,
144,"0 Fish, Tank 1",1,0.02.0.1,,072418JMR2F,F03,15.89,1,,072518JMR2H,B03,N/A,50,0.00,0,,,,53,,,,,,,,,,,,,,,,,,,
144,"0 Fish, Tank 1",1,0.02.0.1,,072418JMR2F,G03,16.25,1,,072518JMR2H,C03,N/A,50,0.00,0,,,,53,,,,,,,,,,,,,,,,,,,
144,"0 Fish, Tank 1",1,0.02.0.1,,072418JMR2F,H03,16.32,1,,072518JMR2H,D03,36.24,36.24,13.76,1,,,,53,,,,,,,,,,,,,,,,,,,
144,"0 Fish, Tank 1",1,0.02.0.1,,,,,,,072518JMR2H,E03,35.97,35.97,14.03,1,,,,53,,,,,,,,,,,,,,,,,,,
144,"0 Fish, Tank 1",1,0.02.0.1,,,,,,,072518JMR2H,F03,N/A,50,0.00,0,,,,53,,,,,,,,,,,,,,,,,,,
144,"0 Fish, Tank 1",1,0.02.0.1,,,,,,,072518JMR2H,G03,N/A,50,0.00,0,,,,53,,,,,,,,,,,,,,,,,,,
144,"0 Fish, Tank 1",1,0.02.0.1,,,,,,,072518JMR2H,H03,N/A,50,0.00,0,,,,53,,,,,,,,,,,,,,,,,,,
145,"0 Fish, Tank 1",2,0.02.0.2,65,072418JMR2G,A05,16.09,1, 4/4,072518JMR3F,A05,N/A,50,0.00,0,2/8,3.02,0.16,65,,,,,,,,,,,,,,,,,,,
145,"0 Fish, Tank 1",2,0.02.0.2,,072418JMR2G,B05,16.14,1,,072518JMR3F,B05,N/A,50,0.00,0,,,,65,,,,,,,,,,,,,,,,,,,
145,"0 Fish, Tank 1",2,0.02.0.2,,072418JMR2G,C05,16.04,1,,072518JMR3F,C05,N/A,50,0.00,0,,,,65,,,,,,,,,,,,,,,,,,,
145,"0 Fish, Tank 1",2,0.02.0.2,,072418JMR2G,D05,16.31,1,,072518JMR3F,D05,N/A,50,0.00,0,,,,65,,,,,,,,,,,,,,,,,,,
145,"0 Fish, Tank 1",2,0.02.0.2,,,,,,,072518JMR3F,E05,38.07,38.07,11.93,1,,,,65,,,,,,,,,,,,,,,,,,,
145,"0 Fish, Tank 1",2,0.02.0.2,,,,,,,072518JMR3F,F05,N/A,50,0.00,0,,,,65,,,,,,,,,,,,,,,,,,,
145,"0 Fish, Tank 1",2,0.02.0.2,,,,,,,072518JMR3F,G05,37.75,37.75,12.25,1,,,,65,,,,,,,,,,,,,,,,,,,
145,"0 Fish, Tank 1",2,0.02.0.2,,,,,,,072518JMR3F,H05,N/A,50,0.00,0,,,,65,,,,,,,,,,,,,,,,,,,
146,"0 Fish, Tank 1",3,0.02.0.3,93,072418JMR3F,E03,16.18,1, 4/4,072518JMR4F,A03,N/A,50,0.00,0,3/8,4.86,0.18,93,,,,,,,,,,,,,,,,,,,
146,"0 Fish, Tank 1",3,0.02.0.3,,072418JMR3F,F03,16.27,1,,072518JMR4F,B03,N/A,50,0.00,0,,,,93,,,,,,,,,,,,,,,,,,,
146,"0 Fish, Tank 1",3,0.02.0.3,,072418JMR3F,G03,16.52,1,,072518JMR4F,C03,37.06,37.06,12.94,1,,,,93,,,,,,,,,,,,,,,,,,,
146,"0 Fish, Tank 1",3,0.02.0.3,,072418JMR3F,H03,16.47,1,,072518JMR4F,D03,N/A,50,0.00,0,,,,93,,,,,,,,,,,,,,,,,,,
146,"0 Fish, Tank 1",3,0.02.0.3,,,,,,,072518JMR4F,E03,N/A,50,0.00,0,,,,93,,,,,,,,,,,,,,,,,,,
146,"0 Fish, Tank 1",3,0.02.0.3,,,,,,,072518JMR4F,F03,36.8,36.8,13.20,1,,,,93,,,,,,,,,,,,,,,,,,,
146,"0 Fish, Tank 1",3,0.02.0.3,,,,,,,072518JMR4F,G03,N/A,50,0.00,0,,,,93,,,,,,,,,,,,,,,,,,,
146,"0 Fish, Tank 1",3,0.02.0.3,,,,,,,072518JMR4F,H03,37.25,37.25,12.75,1,,,,93,,,,,,,,,,,,,,,,,,,
147,"0 Fish, Tank 1",1,0.04.0.1,115,072418JMR3G,E05,17.4,1, 4/4,072518JMR4H,A05,37.86,37.86,12.14,1,1/8,1.52,0.00,115,,,,,,,,,,,,,,,,,,,
147,"0 Fish, Tank 1",1,0.04.0.1,,072418JMR3G,F05,17.43,1,,072518JMR4H,B05,N/A,50,0.00,0,,,,115,,,,,,,,,,,,,,,,,,,
147,"0 Fish, Tank 1",1,0.04.0.1,,072418JMR3G,G05,17.74,1,,072518JMR4H,C05,N/A,50,0.00,0,,,,115,,,,,,,,,,,,,,,,,,,
147,"0 Fish, Tank 1",1,0.04.0.1,,072418JMR3G,H05,18.22,1,,072518JMR4H,D05,N/A,50,0.00,0,,,,115,,,,,,,,,,,,,,,,,,,
147,"0 Fish, Tank 1",1,0.04.0.1,,,,,,,072518JMR4H,E05,N/A,50,0.00,0,,,,115,,,,,,,,,,,,,,,,,,,
147,"0 Fish, Tank 1",1,0.04.0.1,,,,,,,072518JMR4H,F05,N/A,50,0.00,0,,,,115,,,,,,,,,,,,,,,,,,,
147,"0 Fish, Tank 1",1,0.04.0.1,,,,,,,072518JMR4H,G05,N/A,50,0.00,0,,,,115,,,,,,,,,,,,,,,,,,,
147,"0 Fish, Tank 1",1,0.04.0.1,,,,,,,072518JMR4H,H05,N/A,50,0.00,0,,,,115,,,,,,,,,,,,,,,,,,,
148,"0 Fish, Tank 1",2,0.04.0.2,46,072418JMR2F,A06,18.1,1, 4/4,072518JMR2G,A06,N/A,50,0.00,0,0/8,0.00,N/A,46,,,,,,,,,,,,,,,,,,,
148,"0 Fish, Tank 1",2,0.04.0.2,,072418JMR2F,B06,18.11,1,,072518JMR2G,B06,N/A,50,0.00,0,,,,46,,,,,,,,,,,,,,,,,,,
148,"0 Fish, Tank 1",2,0.04.0.2,,072418JMR2F,C06,18.02,1,,072518JMR2G,C06,N/A,50,0.00,0,,,,46,,,,,,,,,,,,,,,,,,,
148,"0 Fish, Tank 1",2,0.04.0.2,,072418JMR2F,D06,18.08,1,,072518JMR2G,D06,N/A,50,0.00,0,,,,46,,,,,,,,,,,,,,,,,,,
148,"0 Fish, Tank 1",2,0.04.0.2,,,,,,,072518JMR2G,E06,N/A,50,0.00,0,,,,46,,,,,,,,,,,,,,,,,,,
148,"0 Fish, Tank 1",2,0.04.0.2,,,,,,,072518JMR2G,F06,N/A,50,0.00,0,,,,46,,,,,,,,,,,,,,,,,,,
148,"0 Fish, Tank 1",2,0.04.0.2,,,,,,,072518JMR2G,G06,N/A,50,0.00,0,,,,46,,,,,,,,,,,,,,,,,,,
148,"0 Fish, Tank 1",2,0.04.0.2,,,,,,,072518JMR2G,H06,N/A,50,0.00,0,,,,46,,,,,,,,,,,,,,,,,,,
149,"0 Fish, Tank 1",3,0.04.0.3,101,072418JMR3G,A01,19,1, 4/4,072518JMR4G,A01,N/A,50,0.00,0,0/8,0.00,N/A,101,,,,,,,,,,,,,,,,,,,
149,"0 Fish, Tank 1",3,0.04.0.3,,072418JMR3G,B01,18.46,1,,072518JMR4G,B01,N/A,50,0.00,0,,,,101,,,,,,,,,,,,,,,,,,,
149,"0 Fish, Tank 1",3,0.04.0.3,,072418JMR3G,C01,18.29,1,,072518JMR4G,C01,N/A,50,0.00,0,,,,101,,,,,,,,,,,,,,,,,,,
149,"0 Fish, Tank 1",3,0.04.0.3,,072418JMR3G,D01,18.38,1,,072518JMR4G,D01,N/A,50,0.00,0,,,,101,,,,,,,,,,,,,,,,,,,
149,"0 Fish, Tank 1",3,0.04.0.3,,,,,,,072518JMR4G,E01,N/A,50,0.00,0,,,,101,,,,,,,,,,,,,,,,,,,
149,"0 Fish, Tank 1",3,0.04.0.3,,,,,,,072518JMR4G,F01,N/A,50,0.00,0,,,,101,,,,,,,,,,,,,,,,,,,
149,"0 Fish, Tank 1",3,0.04.0.3,,,,,,,072518JMR4G,G01,N/A,50,0.00,0,,,,101,,,,,,,,,,,,,,,,,,,
149,"0 Fish, Tank 1",3,0.04.0.3,,,,,,,072518JMR4G,H01,N/A,50,0.00,0,,,,101,,,,,,,,,,,,,,,,,,,
150,"0 Fish, Tank 1",1,0.08.0.1,134,072418JMR4F,E04,16.56,1, 4/4,072618JMR1G,A04,N/A,50,0.00,0,0/8,0.00,N/A,134,,,,,,,,,,,,,,,,,,,
150,"0 Fish, Tank 1",1,0.08.0.1,,072418JMR4F,F04,16.81,1,,072618JMR1G,B04,N/A,50,0.00,0,,,,134,,,,,,,,,,,,,,,,,,,
150,"0 Fish, Tank 1",1,0.08.0.1,,072418JMR4F,G04,16.74,1,,072618JMR1G,C04,N/A,50,0.00,0,,,,134,,,,,,,,,,,,,,,,,,,
150,"0 Fish, Tank 1",1,0.08.0.1,,072418JMR4F,H04,16.92,1,,072618JMR1G,D04,N/A,50,0.00,0,,,,134,,,,,,,,,,,,,,,,,,,
150,"0 Fish, Tank 1",1,0.08.0.1,,,,,,,072618JMR1G,E04,N/A,50,0.00,0,,,,134,,,,,,,,,,,,,,,,,,,
150,"0 Fish, Tank 1",1,0.08.0.1,,,,,,,072618JMR1G,F04,N/A,50,0.00,0,,,,134,,,,,,,,,,,,,,,,,,,
150,"0 Fish, Tank 1",1,0.08.0.1,,,,,,,072618JMR1G,G04,N/A,50,0.00,0,,,,134,,,,,,,,,,,,,,,,,,,
150,"0 Fish, Tank 1",1,0.08.0.1,,,,,,,072618JMR1G,H04,N/A,50,0.00,0,,,,134,,,,,,,,,,,,,,,,,,,
151,"0 Fish, Tank 1",2,0.08.0.2,41,072418JMR2F,A01,17.05,1, 4/4,072518JMR2G,A01,37.76,37.76,12.24,1,3/8,4.22,0.75,41,,,,,,,,,,,,,,,,,,,
151,"0 Fish, Tank 1",2,0.08.0.2,,072418JMR2F,B01,17.19,1,,072518JMR2G,B01,38.94,38.94,11.06,1,,,,41,,,,,,,,,,,,,,,,,,,
151,"0 Fish, Tank 1",2,0.08.0.2,,072418JMR2F,C01,17,1,,072518JMR2G,C01,N/A,50,0.00,0,,,,41,,,,,,,,,,,,,,,,,,,
151,"0 Fish, Tank 1",2,0.08.0.2,,072418JMR2F,D01,17.09,1,,072518JMR2G,D01,N/A,50,0.00,0,,,,41,,,,,,,,,,,,,,,,,,,
